Relief_ID,Authority,split,image_path,view_index,suffix
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-17.jpg,17,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-18.jpg,18,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-19.jpg,19,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-20.jpg,20,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-21.jpg,21,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-22.jpg,22,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-23.jpg,23,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-24.jpg,24,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-25.jpg,25,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-26.jpg,26,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-27.jpg,27,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-28.jpg,28,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-29.jpg,29,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-30.jpg,30,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-31.jpg,31,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-32.jpg,32,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-33.jpg,33,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-34.jpg,34,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-35.jpg,35,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-36.jpg,36,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-37.jpg,37,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-38.jpg,38,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-39.jpg,39,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-40.jpg,40,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-41.jpg,41,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-42.jpg,42,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-43.jpg,43,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-44.jpg,44,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-45.jpg,45,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-46.jpg,46,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-47.jpg,47,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-48.jpg,48,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-49.jpg,49,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-50.jpg,50,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-51.jpg,51,.jpg
BM 124801,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124801-52.jpg,52,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-1.jpg,1,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-2.jpg,2,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-3.jpg,3,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-4.jpg,4,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-5.jpg,5,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-6.jpg,6,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-7.jpg,7,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-8.jpg,8,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-9.jpg,9,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-10.jpg,10,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-11.jpg,11,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-12.jpg,12,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-13.jpg,13,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-14.jpg,14,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-15.jpg,15,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-16.jpg,16,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-17.jpg,17,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-18.jpg,18,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-19.jpg,19,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-20.jpg,20,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-21.jpg,21,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-22.jpg,22,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-23.jpg,23,.jpg
BM 124802,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124802-24.jpg,24,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-1.jpg,1,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-2.jpg,2,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-3.jpg,3,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-4.jpg,4,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-5.jpg,5,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-6.jpg,6,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-7.jpg,7,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-8.jpg,8,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-9.jpg,9,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-10.jpg,10,.jpg
BM 124823,OTHER,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124823-11.jpg,11,.jpg
BM 124825,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124825-1.jpg,1,.jpg
BM 124825,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124825-2.jpg,2,.jpg
BM 124825,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124825-3.jpg,3,.jpg
BM 124853,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124853-1.jpg,1,.jpg
BM 124857,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124857-1.jpg,1,.jpg
BM 124857,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124857-2.jpg,2,.jpg
BM 124857,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124857-3.jpg,3,.jpg
BM 124860,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124860-1.jpg,1,.jpg
BM 124860,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124860-2.jpg,2,.jpg
BM 124860,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124860-3.jpg,3,.jpg
BM 124860,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124860-4.jpg,4,.jpg
BM 124863,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124863-1.jpg,1,.jpg
BM 124863,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124863-2.jpg,2,.jpg
BM 124864,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124864-1.jpg,1,.jpg
BM 124864,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124864-2.jpg,2,.jpg
BM 124864,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124864-3.jpg,3,.jpg
BM 124864,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124864-4.jpg,4,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-1.jpg,1,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-2.jpg,2,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-3.jpg,3,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-4.jpg,4,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-5.jpg,5,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-6.jpg,6,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-7.jpg,7,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-8.jpg,8,.jpg
BM 124866,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124866-9.jpg,9,.jpg
BM 124867,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124867-1.jpg,1,.jpg
BM 124867,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124867-2.jpg,2,.jpg
BM 124868,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124868-1.jpg,1,.jpg
BM 124868,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124868-2.jpg,2,.jpg
BM 124868,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124868-3.jpg,3,.jpg
BM 124868,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124868-4.jpg,4,.jpg
BM 124869,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124869-1.jpg,1,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-1.jpg,1,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-2.jpg,2,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-3.jpg,3,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-4.jpg,4,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-5.jpg,5,.jpg
BM 124871,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124871-6.jpg,6,.jpg
BM 124872,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124872-1.jpg,1,.jpg
BM 124873,Ashurbanipal,val,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124873-1.jpg,1,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-1.jpg,1,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-2.jpg,2,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-3.jpg,3,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-4.jpg,4,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-5.jpg,5,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-6.jpg,6,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-7.jpg,7,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-8.jpg,8,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-9.jpg,9,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-10.jpg,10,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-11.jpg,11,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-12.jpg,12,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-13.jpg,13,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-14.jpg,14,.jpg
BM 124874,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124874-15.jpg,15,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-1.jpg,1,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-2.jpg,2,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-3.jpg,3,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-4.jpg,4,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-5.jpg,5,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-6.jpg,6,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-7.jpg,7,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-8.jpg,8,.jpg
BM 124875,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124875-9.jpg,9,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-1.jpg,1,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-2.jpg,2,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-3.jpg,3,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-4.jpg,4,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-5.jpg,5,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-6.jpg,6,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-8.jpg,8,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-9.jpg,9,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-10.jpg,10,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-11.jpg,11,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-13.jpg,13,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-14.jpg,14,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-15.jpg,15,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-16.jpg,16,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-17.jpg,17,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-18.jpg,18,.jpg
BM 124876,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124876-19.jpg,19,.jpg
BM 124877,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124877-1.jpg,1,.jpg
BM 124877,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124877-2.jpg,2,.jpg
BM 124877,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124877-3.jpg,3,.jpg
BM 124877,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124877-4.jpg,4,.jpg
BM 124877,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124877-5.jpg,5,.jpg
BM 124878,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124878-1.jpg,1,.jpg
BM 124879,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124879-1.jpg,1,.jpg
BM 124884,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124884-1.jpg,1,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-1.jpg,1,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-2.jpg,2,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-3.jpg,3,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-4.jpg,4,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-5.jpg,5,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-6.jpg,6,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-7.jpg,7,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-8.jpg,8,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-9.jpg,9,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-10.jpg,10,.jpg
BM 124886,Ashurbanipal,test,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124886-11.jpg,11,.jpg
BM 124887,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124887-1.jpg,1,.jpg
BM 124887,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124887-2.jpg,2,.jpg
BM 124888,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124888-1.jpg,1,.jpg
BM 124889,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124889-1.jpg,1,.jpg
BM 124889,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124889-2.jpg,2,.jpg
BM 124889,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124889-3.jpg,3,.jpg
BM 124890,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124890-1.jpg,1,.jpg
BM 124890,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124890-2.jpg,2,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-1.jpg,1,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-2.jpg,2,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-3.jpg,3,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-4.jpg,4,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-5.jpg,5,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-6.jpg,6,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-7.jpg,7,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-8.jpg,8,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-9.jpg,9,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-10.jpg,10,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-11.jpg,11,.jpg
BM 124893,Ashurbanipal,train,/mnt/c/Users/chend/Desktop/My_Files/Thesis/Dataset/dataset/BM 124893-12.jpg,12,.jpg
