Relief_ID,Authority,split,image_path,view_index,suffix
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-1.jpg,1,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-10.jpg,10,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-11.jpg,11,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-2.jpg,2,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-3.jpg,3,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-4.jpg,4,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-5.jpg,5,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-6.jpg,6,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-7.jpg,7,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-8.jpg,8,.jpg
BM 124886,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124886-9.jpg,9,.jpg
BM 124887,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124887-1.jpg,1,.jpg
BM 124887,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124887-2.jpg,2,.jpg
BM 124888,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124888-1.jpg,1,.jpg
BM 124889,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124889-1.jpg,1,.jpg
BM 124889,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124889-2.jpg,2,.jpg
BM 124889,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124889-3.jpg,3,.jpg
BM 124890,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124890-1.jpg,1,.jpg
BM 124890,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124890-2.jpg,2,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-1.jpg,1,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-10.jpg,10,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-11.jpg,11,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-12.jpg,12,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-13.jpg,13,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-14.jpg,14,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-2.jpg,2,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-3.jpg,3,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-4.jpg,4,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-5.jpg,5,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-6.jpg,6,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-7.jpg,7,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-8.jpg,8,.jpg
BM 124893,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124893-9.jpg,9,.jpg
BM 124918,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124918-1.jpg,1,.jpg
BM 124918,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124918-2.jpg,2,.jpg
BM 124918,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124918-3.jpg,3,.jpg
BM 124919,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124919-1.jpg,1,.jpg
BM 124919,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124919-2.jpg,2,.jpg
BM 124919,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124919-3.jpg,3,.jpg
BM 124919,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124919-4.jpg,4,.jpg
BM 124919,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124919-5.jpg,5,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-1.jpg,1,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-2.jpg,2,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-3.jpg,3,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-4.jpg,4,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-5.jpg,5,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-6.jpg,6,.jpg
BM 124920,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124920-7.jpg,7,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-1.jpg,1,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-2.jpg,2,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-3.jpg,3,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-4.jpg,4,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-5.jpg,5,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-6.jpg,6,.jpg
BM 124922,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124922-7.jpg,7,.jpg
BM 124926,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124926-1.jpg,1,.jpg
BM 124926,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124926-2.jpg,2,.jpg
BM 124926,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124926-3.jpg,3,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-1.jpg,1,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-2.jpg,2,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-3.jpg,3,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-4.jpg,4,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-5.jpg,5,.jpg
BM 124928,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124928-6.jpg,6,.jpg
BM 124931,Ashurbanipal,test,/home/kostya/projects/dataset_v2/BM 124931-1.jpg,1,.jpg
BM 124933,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124933-1.jpg,1,.jpg
BM 124933,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124933-2.jpg,2,.jpg
BM 124936,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124936-1.jpg,1,.jpg
BM 124937,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124937-1.jpg,1,.jpg
BM 124937,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124937-2.jpg,2,.jpg
BM 124937,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124937-3.jpg,3,.jpg
BM 124938,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124938-1.jpg,1,.jpg
BM 124939,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124939-1.jpg,1,.jpg
BM 124939,Ashurbanipal,val,/home/kostya/projects/dataset_v2/BM 124939-2.jpg,2,.jpg
BM 124955,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124955-1.jpg,1,.jpg
BM 124955,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124955-2.jpg,2,.jpg
BM 124955,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124955-3.jpg,3,.jpg
BM 124955,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 124955-4.jpg,4,.jpg
BM 135156,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135156-1.jpg,1,.jpg
BM 135157,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135157-1.jpg,1,.jpg
BM 135741,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135741-1.jpg,1,.jpg
BM 135741,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135741-2.jpg,2,.jpg
BM 135741,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135741-3.jpg,3,.jpg
BM 135741,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BM 135741-4.jpg,4,.jpg
BM 136774,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 136774-1.jpg,1,.jpg
BM 136774,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 136774-2.png,2,.png
BM 136774,Ashurbanipal,train,/home/kostya/projects/dataset_v2/BM 136774-3.png,3,.png
"BM 1847,0702.23",Sargon II,val,"/home/kostya/projects/dataset_v2/BM 1847,0702.23-1.jpg",1,.jpg
"BM 1847,0702.23",Sargon II,val,"/home/kostya/projects/dataset_v2/BM 1847,0702.23-2.jpg",2,.jpg
"BM 1847,0702.23",Sargon II,val,"/home/kostya/projects/dataset_v2/BM 1847,0702.23-3.jpg",3,.jpg
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-1.jpg,1,.jpg
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-2.jpg,2,.jpg
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-3.jpg,3,.jpg
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-4.png,4,.png
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-5.png,5,.png
BM 98061,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BM 98061-6.png,6,.png
BM 98064,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 98064-1.jpg,1,.jpg
BM 98064,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 98064-2.png,2,.png
BM 98064,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BM 98064-3.png,3,.png
BOS 35.731,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BOS 35.731-1.jpg,1,.jpg
BOS 35.731,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BOS 35.731-2.jpg,2,.jpg
BRK 55.149,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BRK 55.149-1.jpg,1,.jpg
BRK 55.149,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BRK 55.149-2.jpg,2,.jpg
BRK 55.150,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/BRK 55.150-1.jpg,1,.jpg
BRK 55.152,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BRK 55.152-1.jpg,1,.jpg
BRK 55.153,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/BRK 55.153-1.jpg,1,.jpg
BRK 55.155,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BRK 55.155-1.jpg,1,.jpg
BRK 55.155,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/BRK 55.155-2.jpg,2,.jpg
HM 3938,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/HM 3938-1.jpg,1,.jpg
HM 3939,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/HM 3939-1.jpg,1,.jpg
HM 3944,Sargon II,train,/home/kostya/projects/dataset_v2/HM 3944-1.jpg,1,.jpg
HM 3944,Sargon II,train,/home/kostya/projects/dataset_v2/HM 3944-2.jpg,2,.jpg
HM 3944,Sargon II,train,/home/kostya/projects/dataset_v2/HM 3944-3.jpg,3,.jpg
HM 3945,Sargon II,train,/home/kostya/projects/dataset_v2/HM 3945-1.jpg,1,.jpg
HM 3945,Sargon II,train,/home/kostya/projects/dataset_v2/HM 3945-2.jpg,2,.jpg
HMA S.856.3.1,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/HMA S.856.3.1-1.tif,1,.tif
MET 17.190.2077,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 17.190.2077-1.jpg,1,.jpg
MET 17.190.2078,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 17.190.2078-1.jpg,1,.jpg
MET 17.190.2079,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 17.190.2079-1.jpg,1,.jpg
MET 17.190.2080,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/MET 17.190.2080-1.jpg,1,.jpg
MET 17.190.2081,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/MET 17.190.2081-1.jpg,1,.jpg
MET 17.190.2082,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 17.190.2082-1.jpg,1,.jpg
MET 31.72.1,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 31.72.1-1.jpg,1,.jpg
MET 31.72.2,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/MET 31.72.2-1.jpg,1,.jpg
MET 31.72.3,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 31.72.3-1.jpg,1,.jpg
MET 32.143.11,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 32.143.11-1.jpg,1,.jpg
MET 32.143.12,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 32.143.12-1.jpg,1,.jpg
MET 32.143.3,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/MET 32.143.3-1.jpg,1,.jpg
MET 32.143.4,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 32.143.4-1.jpg,1,.jpg
MET 32.143.4,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 32.143.4-2.jpg,2,.jpg
MET 32.143.4,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 32.143.4-3.jpg,3,.jpg
MET 32.143.7,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 32.143.7-1.jpg,1,.jpg
MET 32.143.8,Ashurnasirpal II,val,/home/kostya/projects/dataset_v2/MET 32.143.8-1.jpg,1,.jpg
MET 32.143.9,Ashurnasirpal II,test,/home/kostya/projects/dataset_v2/MET 32.143.9-1.jpg,1,.jpg
MET 33.16.1,Sargon II,val,/home/kostya/projects/dataset_v2/MET 33.16.1-1.jpg,1,.jpg
MET 33.16.2,Sargon II,val,/home/kostya/projects/dataset_v2/MET 33.16.2-1.jpg,1,.jpg
MET 84.11,Ashurnasirpal II,train,/home/kostya/projects/dataset_v2/MET 84.11-1.jpg,1,.jpg
